Date,AGG,BIL,EEM,GLD,QQQ,SPY,TLT
2012-02-16,74.93082427978516,73.85630798339844,32.086429595947266,168.0,56.2016487121582,105.69966888427734,78.54157257080078
2012-02-17,74.8358383178711,73.84015655517578,32.14497756958008,167.35000610351562,56.02499771118164,105.97933959960938,78.52132415771484
2012-02-21,74.72054290771484,73.84015655517578,32.01325225830078,171.02000427246094,56.18398666381836,106.02594757080078,77.65249633789062
2012-02-22,74.93082427978516,73.84015655517578,32.071807861328125,172.94000244140625,55.92783737182617,105.6841049194336,78.62910461425781
2012-02-23,74.99180603027344,73.84015655517578,32.01325225830078,173.02000427246094,56.29881286621094,106.1502914428711,78.62910461425781
2012-02-24,75.01212310791016,73.85630798339844,32.33522033691406,172.22999572753906,56.49312973022461,106.38334655761719,79.14099884033203
2012-02-27,75.24954223632812,73.84015655517578,32.01325225830078,171.6999969482422,56.572608947753906,106.56201934814453,79.84141540527344
2012-02-28,75.1953125,73.84015655517578,32.45961380004883,173.49000549316406,57.14674758911133,106.87284088134766,79.5788345336914
2012-02-29,75.12071228027344,73.85630798339844,32.43767547607422,164.2899932861328,56.89059829711914,106.45323944091797,79.09385681152344
2012-03-01,74.9690170288086,73.84015655517578,32.7449951171875,166.61000061035156,57.34105682373047,107.00489044189453,78.3492431640625
2012-03-02,75.13227844238281,73.84015655517578,32.664512634277344,166.33999633789062,57.296897888183594,106.67858123779297,79.08503723144531
2012-03-05,75.0234603881836,73.84015655517578,32.101070404052734,165.64999389648438,56.70511245727539,106.24351501464844,78.4572525024414
2012-03-06,75.1729965209961,73.84015655517578,31.025436401367188,162.6999969482422,56.14865493774414,104.68966674804688,79.40909576416016
2012-03-07,75.10502624511719,73.84015655517578,31.39860725402832,163.6300048828125,56.581443786621094,105.41999053955078,78.92306518554688
2012-03-08,74.93509674072266,73.85630798339844,32.057167053222656,165.27999877929688,57.19090270996094,106.46879577636719,78.13320922851562
2012-03-09,74.9214859008789,73.85630798339844,32.04253005981445,166.3800048828125,57.429359436035156,106.88053894042969,78.28849029541016
2012-03-12,74.98949432373047,73.85630798339844,31.69130516052246,165.07000732421875,57.45587921142578,106.88835906982422,78.27497100830078
2012-03-13,74.7378921508789,73.85630798339844,32.55473327636719,162.3000030517578,58.524620056152344,108.81510162353516,76.89781188964844
2012-03-14,74.32991027832031,73.84015655517578,32.04253005981445,159.57000732421875,58.72776412963867,108.69855499267578,74.96035766601562
2012-03-15,74.29593658447266,73.84015655517578,32.298641204833984,161.0800018310547,58.89558410644531,109.32787322998047,75.07514190673828
2012-03-16,74.30274963378906,73.84015655517578,32.262046813964844,161.3000030517578,58.853981018066406,109.479248046875,75.2236328125
2012-03-19,74.06473541259766,73.85630798339844,32.137657165527344,161.58999633789062,59.26983642578125,109.9084243774414,74.32584381103516
2012-03-20,74.17354583740234,73.85630798339844,31.5815372467041,160.1300048828125,59.376014709472656,109.5884780883789,74.6228256225586
2012-03-21,74.35034942626953,73.85630798339844,31.64008140563965,160.2100067138672,59.38486862182617,109.40906524658203,75.4666748046875
2012-03-22,74.41830444335938,73.85630798339844,31.157148361206055,159.57000732421875,59.260982513427734,108.62088775634766,75.709716796875
2012-03-23,74.58831787109375,73.85630798339844,31.39129066467285,161.52999877929688,59.225616455078125,108.97205352783203,76.42528533935547
2012-03-26,74.53392028808594,73.85630798339844,31.940088272094727,164.39999389648438,60.260772705078125,110.50145721435547,76.03369903564453
2012-03-27,74.61547088623047,73.84015655517578,31.771804809570312,163.24000549316406,60.34925079345703,110.15812683105469,76.58053588867188
2012-03-28,74.60192108154297,73.85630798339844,31.237632751464844,161.50999450683594,60.11034393310547,109.61189270019531,76.47256469726562
2012-03-29,74.80585479736328,73.84015655517578,31.201045989990234,161.27999877929688,59.880332946777344,109.42464447021484,77.04632568359375
2012-03-30,74.6902847290039,73.84015655517578,31.427881240844727,162.1199951171875,59.765289306640625,109.8772201538086,75.74345397949219
2012-04-02,74.69915008544922,73.82403564453125,31.859600067138672,162.94000244140625,60.38462448120117,110.6809310913086,76.16312408447266
2012-04-03,74.37886810302734,73.84015655517578,31.67666244506836,159.88999938964844,60.366943359375,110.2283706665039,74.84332275390625
2012-04-04,74.53557586669922,73.82403564453125,31.10592269897461,157.2100067138672,59.544097900390625,109.13591766357422,75.87203216552734
2012-04-05,74.70596313476562,73.84015655517578,31.274213790893555,158.30999755859375,59.91571807861328,109.08123779296875,76.42025756835938
2012-04-09,75.0330581665039,73.85630798339844,30.813222885131836,159.3699951171875,59.464500427246094,107.85618591308594,78.20709991455078
2012-04-10,75.03985595703125,73.85630798339844,30.21320343017578,161.10000610351562,58.50893020629883,106.04585266113281,79.09370422363281
2012-04-11,75.04666900634766,73.85630798339844,30.5424861907959,161.07000732421875,58.79206085205078,106.90415954589844,78.14619445800781
2012-04-12,74.9717025756836,73.84015655517578,31.325443267822266,162.6999969482422,59.464500427246094,108.30094909667969,77.82132720947266
2012-04-13,75.20340728759766,73.82403564453125,30.849796295166016,160.85000610351562,58.562049865722656,107.0134048461914,79.08023071289062
2012-04-16,75.2170181274414,73.84015655517578,30.696142196655273,160.4600067138672,57.90731430053711,106.9432373046875,78.96515655517578
2012-04-17,75.23068237304688,73.84015655517578,31.04737663269043,160.25,59.08403015136719,108.52722930908203,78.9177474975586
2012-04-18,75.3260498046875,73.84015655517578,30.901031494140625,159.30999755859375,58.93363571166992,108.16051483154297,79.14790344238281
2012-04-19,75.2715072631836,73.85630798339844,30.762006759643555,159.42999267578125,58.270057678222656,107.46602630615234,79.2222900390625
2012-04-20,75.28520965576172,73.84015655517578,30.974193572998047,159.5399932861328,58.11081314086914,107.64549255371094,79.2358627319336
2012-04-23,75.36019134521484,73.85630798339844,30.381498336791992,159.07000732421875,57.5799446105957,106.74030303955078,79.8111801147461
2012-04-24,75.25111389160156,73.85630798339844,30.447351455688477,159.3000030517578,57.270294189453125,107.1460952758789,79.24939727783203
2012-04-25,75.28520965576172,73.84015655517578,30.725414276123047,159.6199951171875,58.79206085205078,108.61312866210938,78.84333801269531
2012-04-26,75.40101623535156,73.85630798339844,30.915658950805664,161.02999877929688,59.13711166381836,109.37002563476562,79.31707763671875
2012-04-27,75.39418029785156,73.84015655517578,30.959566116333008,161.3800048828125,59.491024017333984,109.54948425292969,79.384765625
2012-04-30,75.36693572998047,73.85630798339844,30.893720626831055,161.8800048828125,59.06636428833008,109.14372253417969,79.40509796142578
2012-05-01,75.33963012695312,73.85630798339844,31.098600387573242,161.32000732421875,59.16366195678711,109.82259368896484,78.9932632446289
2012-05-02,75.41473388671875,73.85630798339844,31.040048599243164,160.58999633789062,59.33177185058594,109.494873046875,79.54961395263672
2012-05-03,75.49668884277344,73.84015655517578,30.805906295776367,158.97000122070312,58.70359420776367,108.65990447998047,79.52923583984375
